date,STATE,CONSUMPTION
2009-10-01,DE,1887325.81
2009-11-01,DE,731741.17
2009-12-01,DE,1388554.0
2010-01-01,DE,1153480.0
2010-02-01,DE,914281.0
2010-03-01,DE,921717.0
2010-04-01,DE,1168279.0
2010-05-01,DE,2184483.0
2010-06-01,DE,3330539.0
2010-07-01,DE,4771064.0
2010-08-01,DE,3690043.0
2010-09-01,DE,2844731.0
2010-10-01,DE,2370295.0
2010-11-01,DE,1488436.0
2010-12-01,DE,801760.0
2011-01-01,DE,765943.0
2011-02-01,DE,1602607.0
2011-03-01,DE,2903665.0
2011-04-01,DE,3407134.0
2011-05-01,DE,3149985.68
2011-06-01,DE,3728617.55
2011-07-01,DE,5496494.86
2011-08-01,DE,4203547.68
2011-09-01,DE,3852704.87
2011-10-01,DE,4067517.11
2011-11-01,DE,4481907.04
2011-12-01,DE,4035418.94
2007-01-01,FL,49108815.19
2007-02-01,FL,48689674.33
2007-03-01,FL,51830071.03
2007-04-01,FL,62723156.76
2007-05-01,FL,71158438.32
2007-06-01,FL,77562892.18
2007-07-01,FL,90736222.42
2007-08-01,FL,95592182.59
2007-09-01,FL,85786984.37
2007-10-01,FL,86124659.62
2007-11-01,FL,59347423.89
2007-12-01,FL,58939357.05
2008-01-01,FL,56097015.4
2008-02-01,FL,53042183.56
2008-03-01,FL,62415701.69
2008-04-01,FL,68101212.99
2008-05-01,FL,80666885.96
2008-06-01,FL,85505055.29
2008-07-01,FL,85791852.4
2008-08-01,FL,93440567.09
2008-09-01,FL,83175142.6
2008-10-01,FL,72510240.27
2008-11-01,FL,55802969.96
2008-12-01,FL,51417583.41
2009-01-01,FL,59205411.41
2009-02-01,FL,56216250.12
2009-03-01,FL,64723833.63
2009-04-01,FL,71332643.18
2009-05-01,FL,87373018.34
2009-06-01,FL,94851318.96
2009-07-01,FL,100292335.38
2009-08-01,FL,102138598.06
2009-09-01,FL,97886754.5
2009-10-01,FL,91491531.39
2009-11-01,FL,69522857.94
2009-12-01,FL,62441874.57
2010-01-01,FL,74245398.37
2010-02-01,FL,65686660.77
2010-03-01,FL,70002109.5
2010-04-01,FL,73379380.35
2010-05-01,FL,98269758.27
2010-06-01,FL,104470421.73
2010-07-01,FL,105424106.22
2010-08-01,FL,105554758.06
2010-09-01,FL,101171871.65
2010-10-01,FL,85912382.66
2010-11-01,FL,66870396.07
2010-12-01,FL,80373778.69
2011-01-01,FL,73319687.13
2011-02-01,FL,64791190.36
2011-03-01,FL,78332531.71000001
2011-04-01,FL,95402300.95
2011-05-01,FL,97651272.97
2011-06-01,FL,105853823.54
2011-07-01,FL,109426632.61999999
2011-08-01,FL,113995622.76
2011-09-01,FL,103711731.56
2011-10-01,FL,84855745.85
2011-11-01,FL,74320042.12
2011-12-01,FL,76738937.11999999
2007-01-01,GA,8567118.0
2007-02-01,GA,9147577.0
2007-03-01,GA,8047444.0
2007-04-01,GA,9964233.0
2007-05-01,GA,11860260.0
2007-06-01,GA,17051224.0
2007-07-01,GA,18165238.0
2007-08-01,GA,35641028.0
2007-09-01,GA,16952359.0
2007-10-01,GA,11497673.0
2007-11-01,GA,7444156.0
2007-12-01,GA,9465754.0
2008-01-01,GA,12352892.0
2008-02-01,GA,8067948.0
2008-03-01,GA,6646378.0
2008-04-01,GA,6825785.0
2008-05-01,GA,7327998.0
2008-06-01,GA,17062559.0
2008-07-01,GA,17303452.0
2008-08-01,GA,17583923.0
2008-09-01,GA,14184843.0
2008-10-01,GA,11409558.0
2008-11-01,GA,10736901.0
2008-12-01,GA,8275814.0
2009-01-01,GA,12401656.0
2009-02-01,GA,13514312.0
2009-03-01,GA,12781690.0
2009-04-01,GA,12723094.0
2009-05-01,GA,13633760.0
2009-06-01,GA,21473874.0
2009-07-01,GA,20796651.0
2009-08-01,GA,19629926.0
2009-09-01,GA,15722547.0
2009-10-01,GA,10529374.0
2009-11-01,GA,11728437.0
2009-12-01,GA,13194337.0
2010-01-01,GA,15400564.0
2010-02-01,GA,14279810.0
2010-03-01,GA,10842364.0
2010-04-01,GA,11068230.0
2010-05-01,GA,14951156.0
2010-06-01,GA,23678326.0
2010-07-01,GA,29121113.0
2010-08-01,GA,30680635.0
2010-09-01,GA,19899851.0
2010-10-01,GA,11951514.0
2010-11-01,GA,11952753.0
2010-12-01,GA,17594494.0
2011-01-01,GA,15281222.0
2011-02-01,GA,11395709.0
2011-03-01,GA,12059490.0
2011-04-01,GA,16878783.0
2011-05-01,GA,19637312.0
2011-06-01,GA,24237274.0
2011-07-01,GA,26214567.0
2011-08-01,GA,31096906.0
2011-09-01,GA,19223906.0
2011-10-01,GA,20126296.0
2011-11-01,GA,14588828.0
2011-12-01,GA,16769090.0
2007-01-01,HI,1200662.07
2007-02-01,HI,1063807.0799999998
2007-03-01,HI,1254122.91
2007-04-01,HI,1124961.2
2007-05-01,HI,1218246.2
2007-06-01,HI,1230805.94
2007-07-01,HI,1296346.6700000002
2007-08-01,HI,1327470.05
2007-09-01,HI,1269474.04
2007-10-01,HI,1298883.23
2007-11-01,HI,1166566.33
2007-12-01,HI,1184039.81
2008-01-01,HI,1114020.17
2008-02-01,HI,1127695.8900000001
2008-03-01,HI,1214551.47
2008-04-01,HI,1118581.32
2008-05-01,HI,1192831.98
2008-06-01,HI,1171768.6800000002
2008-07-01,HI,1254666.78
2008-08-01,HI,1216758.86
2008-09-01,HI,1213898.8399999999
2008-10-01,HI,1257467.95
2008-11-01,HI,1143224.6700000002
2008-12-01,HI,1130974.09
2009-01-01,HI,1079242.82
2009-02-01,HI,998480.33
2009-03-01,HI,1051035.82
2009-04-01,HI,984982.03
2009-05-01,HI,1197903.65
2009-06-01,HI,1132795.81
2009-07-01,HI,1201101.75
2009-08-01,HI,1200134.91
2009-09-01,HI,1151321.1
2009-10-01,HI,1246648.8299999998
2009-11-01,HI,1074597.44
2009-12-01,HI,1086464.86
2010-01-01,HI,1093038.63
2010-02-01,HI,1014744.26
2010-03-01,HI,1095927.42
2010-04-01,HI,1018761.73
2010-05-01,HI,1104219.2200000002
2010-06-01,HI,1067532.8800000001
2010-07-01,HI,1129874.59
2010-08-01,HI,1132799.34
2010-09-01,HI,1120914.8399999999
2010-10-01,HI,1140023.62
2010-11-01,HI,1070488.82
2010-12-01,HI,1081833.9100000001
2011-01-01,HI,1056858.93
2011-02-01,HI,993249.34
2011-03-01,HI,1108246.62
2011-04-01,HI,1104275.79
2011-05-01,HI,1033224.56
2011-06-01,HI,1018921.3
2011-07-01,HI,985197.78
2011-08-01,HI,1207262.17
2011-09-01,HI,1105337.19
2011-10-01,HI,1100848.44
2011-11-01,HI,1018989.26
2011-12-01,HI,1069201.15
2007-01-01,IA,4659626.0
2007-02-01,IA,5561862.0
2007-03-01,IA,3315738.0
2007-04-01,IA,3819461.0
2007-05-01,IA,4212358.0
2007-06-01,IA,4122837.0
2007-07-01,IA,4549626.0
2007-08-01,IA,4962949.0
2007-09-01,IA,2822155.0
2007-10-01,IA,3822654.0
2007-11-01,IA,3435620.0
2007-12-01,IA,4844975.0
2008-01-01,IA,4595437.0
2008-02-01,IA,4064577.0
2008-03-01,IA,3630586.0
2008-04-01,IA,2590751.0
2008-05-01,IA,2413804.0
2008-06-01,IA,3423965.0
2008-07-01,IA,4437518.0
2008-08-01,IA,4145170.0
2008-09-01,IA,2618865.0
2008-10-01,IA,3330053.0
2008-11-01,IA,3450327.0
2008-12-01,IA,4451348.0
2009-01-01,IA,3694993.0
2009-02-01,IA,2744398.0
2009-03-01,IA,2862139.0
2009-04-01,IA,2166317.0
2009-05-01,IA,2160795.0
2009-06-01,IA,2976821.0
2009-07-01,IA,3585014.0
2009-08-01,IA,3606526.0
2009-09-01,IA,2770494.0
2009-10-01,IA,2336373.0
2009-11-01,IA,2352631.0
2009-12-01,IA,3160553.0
2010-01-01,IA,3315920.0
2010-02-01,IA,2720981.0
2010-03-01,IA,2469676.0
2010-04-01,IA,2185611.0
2010-05-01,IA,2620388.0
2010-06-01,IA,3498987.0
2010-07-01,IA,5899415.0
2010-08-01,IA,5582187.0
2010-09-01,IA,2439075.0
2010-10-01,IA,2218491.0
2010-11-01,IA,2470990.0
2010-12-01,IA,3163897.0
2011-01-01,IA,2820423.0
2011-02-01,IA,2142218.0
2011-03-01,IA,2416004.0
2011-04-01,IA,2153862.0
2011-05-01,IA,1957099.0
2011-06-01,IA,2711686.0
2011-07-01,IA,5919598.0
2011-08-01,IA,5061499.0
2011-09-01,IA,2597261.0
2011-10-01,IA,1967912.0
2011-11-01,IA,1920978.0
2011-12-01,IA,2129972.0
2007-01-01,ID,924105.0
2007-02-01,ID,1127726.0
2007-03-01,ID,337499.0
2007-04-01,ID,408563.0
2007-05-01,ID,244199.0
2007-06-01,ID,637720.0
2007-07-01,ID,933617.0
2007-08-01,ID,1409312.0
2007-09-01,ID,1579424.0
2007-10-01,ID,1673421.0
2007-11-01,ID,1481800.0
2007-12-01,ID,1588639.0
2008-01-01,ID,1694809.96
2008-02-01,ID,1388915.93
2008-03-01,ID,1338695.86
2008-04-01,ID,1481814.89
2008-05-01,ID,304921.72
2008-06-01,ID,50741.59
2008-07-01,ID,637472.77
2008-08-01,ID,1342764.89
2008-09-01,ID,1249097.36
2008-10-01,ID,1029934.77
2008-11-01,ID,805959.0
2008-12-01,ID,1361417.23
2009-01-01,ID,915001.48
2009-02-01,ID,1087453.45
2009-03-01,ID,672442.61
2009-04-01,ID,375276.37
2009-05-01,ID,453231.31
2009-06-01,ID,113621.15
2009-07-01,ID,1278721.22
2009-08-01,ID,2053891.75
2009-09-01,ID,1631899.58
2009-10-01,ID,1366573.74
2009-11-01,ID,935842.64
2009-12-01,ID,1661406.97
2010-01-01,ID,1003319.34
2010-02-01,ID,1342789.08
2010-03-01,ID,1467823.32
2010-04-01,ID,1244963.19
2010-05-01,ID,206303.21
2010-06-01,ID,25533.24
2010-07-01,ID,766803.67
2010-08-01,ID,1559003.25
2010-09-01,ID,1423360.94
2010-10-01,ID,1427385.36
2010-11-01,ID,966772.69
2010-12-01,ID,910502.6
2011-01-01,ID,607939.77
2011-02-01,ID,490884.07
2011-03-01,ID,125948.89
2011-04-01,ID,532803.95
2011-05-01,ID,154338.73
2011-06-01,ID,194404.85
2011-07-01,ID,475916.8
2011-08-01,ID,951109.31
2011-09-01,ID,1194486.78
2011-10-01,ID,547583.68
2011-11-01,ID,1392118.41
2011-12-01,ID,1728201.63
2007-01-01,IL,7791853.54
2007-02-01,IL,9470051.02
2007-03-01,IL,7872677.74
2007-04-01,IL,7172755.1
2007-05-01,IL,8810297.58
2007-06-01,IL,10902613.67
2007-07-01,IL,12838442.06
2007-08-01,IL,22854314.15
2007-09-01,IL,10966199.43
2007-10-01,IL,10503461.98
2007-11-01,IL,6657574.71
2007-12-01,IL,7646691.9
2008-01-01,IL,8495336.22
2008-02-01,IL,7507702.27
2008-03-01,IL,6716622.06
2008-04-01,IL,5675642.12
2008-05-01,IL,4977158.54
2008-06-01,IL,9533699.77
2008-07-01,IL,13393210.57
2008-08-01,IL,10250910.07
2008-09-01,IL,7602836.3
2008-10-01,IL,6132170.45
2008-11-01,IL,6062064.46
2008-12-01,IL,7909075.79
2009-01-01,IL,9260152.86
2009-02-01,IL,6621109.85
2009-03-01,IL,6722054.16
2009-04-01,IL,6930177.46
2009-05-01,IL,6497737.84
2009-06-01,IL,10180059.33
2009-07-01,IL,8040132.07
2009-08-01,IL,10751055.86
2009-09-01,IL,7855419.66
2009-10-01,IL,5728795.7
2009-11-01,IL,5384641.62
2009-12-01,IL,6382999.46
2010-01-01,IL,7813624.53
2010-02-01,IL,6540568.54
2010-03-01,IL,5970583.81
2010-04-01,IL,4822250.27
2010-05-01,IL,7194235.28
2010-06-01,IL,10701538.15
2010-07-01,IL,17462171.65
2010-08-01,IL,18253183.89
2010-09-01,IL,6957650.85
2010-10-01,IL,5376057.3
2010-11-01,IL,5436493.66
2010-12-01,IL,7925081.44
2011-01-01,IL,7824128.32
2011-02-01,IL,6537289.4
2011-03-01,IL,6909134.06
2011-04-01,IL,6305898.25
2011-05-01,IL,8471357.58
2011-06-01,IL,9723691.96
2011-07-01,IL,20393442.43
2011-08-01,IL,13040267.63
2011-09-01,IL,6946733.17
2011-10-01,IL,5923587.22
2011-11-01,IL,5644302.12
2011-12-01,IL,6701213.51
2007-01-01,IN,7012078.28
2007-02-01,IN,7194456.75
2007-03-01,IN,6588636.06
2007-04-01,IN,6087211.78
2007-05-01,IN,7050361.53
2007-06-01,IN,8283039.24
2007-07-01,IN,9611624.88
2007-08-01,IN,13938697.28
2007-09-01,IN,8473048.9
2007-10-01,IN,8599561.13
2007-11-01,IN,5959962.39
2007-12-01,IN,7788183.93
2008-01-01,IN,8490540.24
2008-02-01,IN,8092417.34
2008-03-01,IN,6944885.89
2008-04-01,IN,6289259.34
2008-05-01,IN,5610173.06
2008-06-01,IN,8841031.31
2008-07-01,IN,11031927.47
2008-08-01,IN,9622816.96
2008-09-01,IN,7208907.6
2008-10-01,IN,6378909.92
2008-11-01,IN,6591357.36
2008-12-01,IN,7922793.66
2009-01-01,IN,9261917.04
2009-02-01,IN,8056470.83
2009-03-01,IN,7743001.33
2009-04-01,IN,5244889.78
2009-05-01,IN,6370252.89
2009-06-01,IN,7491942.53
2009-07-01,IN,7718142.68
2009-08-01,IN,9577842.44
2009-09-01,IN,7299715.63
2009-10-01,IN,5779201.2
2009-11-01,IN,5564508.3
2009-12-01,IN,8053500.35
2010-01-01,IN,8920487.88
2010-02-01,IN,7765256.45
2010-03-01,IN,6982047.31
2010-04-01,IN,5578348.33
2010-05-01,IN,7323249.02
2010-06-01,IN,10402055.26
2010-07-01,IN,14220986.17
2010-08-01,IN,13750658.48
2010-09-01,IN,8202649.35
2010-10-01,IN,8132246.57
2010-11-01,IN,8327276.8
2010-12-01,IN,12721560.55
2011-01-01,IN,12622186.17
2011-02-01,IN,9530391.94
2011-03-01,IN,12070970.36
2011-04-01,IN,9835713.64
2011-05-01,IN,9759628.530000001
2011-06-01,IN,10354926.700000001
2011-07-01,IN,16731273.15
2011-08-01,IN,12968571.92
2011-09-01,IN,8166706.08
2011-10-01,IN,8233339.9399999995
2011-11-01,IN,10783942.69
2011-12-01,IN,14048886.52
2007-01-01,KS,2976942.0
2007-02-01,KS,2936544.0
2007-03-01,KS,2533324.0
2007-04-01,KS,2359923.0
2007-05-01,KS,3379263.0
2007-06-01,KS,4560787.0
2007-07-01,KS,6574241.0
2007-08-01,KS,9439029.0
2007-09-01,KS,4365790.0
2007-10-01,KS,3490223.0
2007-11-01,KS,2647309.0
2007-12-01,KS,3638247.0
2008-01-01,KS,3705478.0
2008-02-01,KS,2546443.0
2008-03-01,KS,2706071.0
2008-04-01,KS,3224809.0
2008-05-01,KS,3156098.0
2008-06-01,KS,4563817.0
2008-07-01,KS,7079804.0
2008-08-01,KS,6327728.0
2008-09-01,KS,3608743.0
2008-10-01,KS,3420221.0
2008-11-01,KS,3883003.0
2008-12-01,KS,4383182.0
2009-01-01,KS,4009215.0
2009-02-01,KS,3064522.0
2009-03-01,KS,3819975.0
2009-04-01,KS,3164354.0
2009-05-01,KS,3434228.0
2009-06-01,KS,6587439.0
2009-07-01,KS,7060170.0
2009-08-01,KS,7490724.0
2009-09-01,KS,3441919.0
2009-10-01,KS,3546369.0
2009-11-01,KS,3474368.0
2009-12-01,KS,4083305.0
2010-01-01,KS,4294861.0
2010-02-01,KS,2782020.0
2010-03-01,KS,2825705.0
2010-04-01,KS,2724349.0
2010-05-01,KS,3181601.0
2010-06-01,KS,5587315.0
2010-07-01,KS,7554019.0
2010-08-01,KS,8221752.0
2010-09-01,KS,3755428.0
2010-10-01,KS,3006146.0
2010-11-01,KS,2295254.0
2010-12-01,KS,2939941.0
2011-01-01,KS,2799304.0
2011-02-01,KS,2828487.0
2011-03-01,KS,2852107.0
2011-04-01,KS,2992412.0
2011-05-01,KS,3180289.0
2011-06-01,KS,7213808.0
2011-07-01,KS,10172360.0
2011-08-01,KS,7630464.0
2011-09-01,KS,3350086.0
2011-10-01,KS,2569777.0
2011-11-01,KS,2468404.0
2011-12-01,KS,2731710.0
2007-01-01,KY,4901593.22
2007-02-01,KY,5329946.07
2007-03-01,KY,4471537.79
2007-04-01,KY,4705077.46
2007-05-01,KY,4745473.13
2007-06-01,KY,5815411.13
2007-07-01,KY,5496579.82
2007-08-01,KY,11482541.91
2007-09-01,KY,5993210.91
2007-10-01,KY,5352863.36
2007-11-01,KY,4279405.77
2007-12-01,KY,4943405.96
2008-01-01,KY,6048412.42
2008-02-01,KY,5118088.01
2008-03-01,KY,4542903.0
2008-04-01,KY,3714675.66
2008-05-01,KY,3790085.47
2008-06-01,KY,6053614.71
2008-07-01,KY,5988015.59
2008-08-01,KY,5779221.57
2008-09-01,KY,4842326.82
2008-10-01,KY,3965140.0
2008-11-01,KY,4280369.25
2008-12-01,KY,4752009.56
2009-01-01,KY,5376950.7
2009-02-01,KY,4494141.31
2009-03-01,KY,4269795.76
2009-04-01,KY,3770184.84
2009-05-01,KY,3629796.93
2009-06-01,KY,4901933.86
2009-07-01,KY,4285327.52
2009-08-01,KY,5626632.2
2009-09-01,KY,4616877.06
2009-10-01,KY,3663242.29
2009-11-01,KY,3625238.12
2009-12-01,KY,5068327.07
2010-01-01,KY,6572944.65
2010-02-01,KY,4471975.44
2010-03-01,KY,4008838.53
2010-04-01,KY,3679925.0
2010-05-01,KY,4860390.8
2010-06-01,KY,6748210.53
2010-07-01,KY,8067414.16
2010-08-01,KY,8631502.98
2010-09-01,KY,5271756.14
2010-10-01,KY,3733389.45
2010-11-01,KY,3996144.22
2010-12-01,KY,7156394.78
2011-01-01,KY,5400088.81
2011-02-01,KY,4270276.7
2011-03-01,KY,4272748.69
2011-04-01,KY,4431517.8
2011-05-01,KY,5636866.45
2011-06-01,KY,6066123.23
2011-07-01,KY,8492425.69
2011-08-01,KY,6944604.04
2011-09-01,KY,4503574.33
2011-10-01,KY,4611616.66
2011-11-01,KY,4176987.55
2011-12-01,KY,4375550.73
2007-01-01,LA,28714405.61
2007-02-01,LA,25233878.59
2007-03-01,LA,28774701.64
2007-04-01,LA,28754534.83
2007-05-01,LA,33144397.13
2007-06-01,LA,37397793.09
2007-07-01,LA,38695407.36
2007-08-01,LA,50423815.14
2007-09-01,LA,37680382.53
2007-10-01,LA,36824093.05
2007-11-01,LA,26554888.66
2007-12-01,LA,27573250.26
2008-01-01,LA,34066009.72
2008-02-01,LA,26735572.74
2008-03-01,LA,29951688.5
2008-04-01,LA,26870020.64
2008-05-01,LA,37828124.08
2008-06-01,LA,39095869.01
2008-07-01,LA,46048549.82
2008-08-01,LA,42133768.31
2008-09-01,LA,34486193.01
2008-10-01,LA,33349285.14
2008-11-01,LA,28342438.0
2008-12-01,LA,29956145.14
2009-01-01,LA,30288956.5
2009-02-01,LA,25489132.67
2009-03-01,LA,27207876.59
2009-04-01,LA,26780721.73
2009-05-01,LA,31316044.06
2009-06-01,LA,38070233.04
2009-07-01,LA,41993276.8
2009-08-01,LA,42788844.11
2009-09-01,LA,37065607.82
2009-10-01,LA,32679211.19
2009-11-01,LA,28325981.18
2009-12-01,LA,31957810.23
2010-01-01,LA,35943488.27
2010-02-01,LA,26717419.49
2010-03-01,LA,28557398.0
2010-04-01,LA,31256689.88
2010-05-01,LA,39541925.86
2010-06-01,LA,45914199.09
2010-07-01,LA,50708995.39
2010-08-01,LA,56584357.53
2010-09-01,LA,44435363.24
2010-10-01,LA,35049569.4
2010-11-01,LA,28494389.2
2010-12-01,LA,35781478.46
2011-01-01,LA,38648705.42
2011-02-01,LA,37301025.05
2011-03-01,LA,34520316.92
2011-04-01,LA,43002828.05
2011-05-01,LA,44738957.36
2011-06-01,LA,45810496.8
2011-07-01,LA,48951972.99
2011-08-01,LA,51974050.68
2011-09-01,LA,39082638.32
2011-10-01,LA,34492720.45
2011-11-01,LA,34850324.16
2011-12-01,LA,34257643.44
2007-01-01,MA,11696673.0
2007-02-01,MA,10734649.0
2007-03-01,MA,14145009.0
2007-04-01,MA,17288992.0
2007-05-01,MA,14987796.0
2007-06-01,MA,16985188.0
2007-07-01,MA,21683687.0
2007-08-01,MA,22729638.0
2007-09-01,MA,18321839.0
2007-10-01,MA,17609960.0
2007-11-01,MA,16153471.0
2007-12-01,MA,15295227.0
2008-01-01,MA,10837610.0
2008-02-01,MA,10636045.0
2008-03-01,MA,11646828.0
2008-04-01,MA,14143209.0
2008-05-01,MA,11194263.0
2008-06-01,MA,16138375.0
2008-07-01,MA,21107394.0
2008-08-01,MA,15387472.0
2008-09-01,MA,14398285.0
2008-10-01,MA,14094428.0
2008-11-01,MA,14727346.0
2008-12-01,MA,13125677.0
2009-01-01,MA,12289145.0
2009-02-01,MA,10313139.0
2009-03-01,MA,11928571.0
2009-04-01,MA,11564786.0
2009-05-01,MA,9213974.0
2009-06-01,MA,10941961.0
2009-07-01,MA,15172301.0
2009-08-01,MA,20425791.0
2009-09-01,MA,15200755.0
2009-10-01,MA,15830411.0
2009-11-01,MA,13579914.0
2009-12-01,MA,14164667.0
2010-01-01,MA,13582417.0
2010-02-01,MA,11500410.0
2010-03-01,MA,11913730.0
2010-04-01,MA,13124819.0
2010-05-01,MA,17294205.0
2010-06-01,MA,18508699.0
2010-07-01,MA,25151035.0
2010-08-01,MA,22109290.0
2010-09-01,MA,18014177.0
2010-10-01,MA,14210616.0
2010-11-01,MA,14058413.0
2010-12-01,MA,14686356.0
2011-01-01,MA,14043762.0
2011-02-01,MA,12344388.0
2011-03-01,MA,13043478.0
2011-04-01,MA,17140429.0
2011-05-01,MA,14064312.0
2011-06-01,MA,16203945.0
2011-07-01,MA,22782612.0
2011-08-01,MA,21813955.0
2011-09-01,MA,17299181.0
2011-10-01,MA,17721094.0
2011-11-01,MA,13994565.0
2011-12-01,MA,11741380.0
2007-01-01,MD,1862211.46
2007-02-01,MD,2779382.47
2007-03-01,MD,1746719.95
2007-04-01,MD,1467557.54
2007-05-01,MD,1921580.91
2007-06-01,MD,2980576.27
2007-07-01,MD,4242813.67
2007-08-01,MD,7474737.15
2007-09-01,MD,4113390.72
2007-10-01,MD,3060911.65
2007-11-01,MD,1586719.03
2007-12-01,MD,1978235.61
2008-01-01,MD,2021865.81
2008-02-01,MD,1792119.69
2008-03-01,MD,1759737.42
2008-04-01,MD,1187204.34
2008-05-01,MD,1328130.23
2008-06-01,MD,4065289.09
2008-07-01,MD,5576538.55
2008-08-01,MD,2418896.52
2008-09-01,MD,3244910.86
2008-10-01,MD,1668998.43
2008-11-01,MD,2779197.07
2008-12-01,MD,1614731.0
2009-01-01,MD,2509068.0
2009-02-01,MD,1721132.43
2009-03-01,MD,2181533.89
2009-04-01,MD,1503057.17
2009-05-01,MD,1259241.84
2009-06-01,MD,2143840.79
2009-07-01,MD,2927639.27
2009-08-01,MD,5255696.61
2009-09-01,MD,2177290.84
2009-10-01,MD,1422379.85
2009-11-01,MD,1046354.5
2009-12-01,MD,2069844.92
2010-01-01,MD,1750136.42
2010-02-01,MD,1483263.04
2010-03-01,MD,1403849.6
2010-04-01,MD,1689982.37
2010-05-01,MD,2603722.98
2010-06-01,MD,5565332.57
2010-07-01,MD,9391118.48
2010-08-01,MD,6328978.0
2010-09-01,MD,4475196.0
2010-10-01,MD,1129436.0
2010-11-01,MD,1038834.0
2010-12-01,MD,2317323.0
2011-01-01,MD,1564304.0
2011-02-01,MD,1043257.0
2011-03-01,MD,1224512.0
2011-04-01,MD,1647815.0
2011-05-01,MD,3308306.07
2011-06-01,MD,4375027.11
2011-07-01,MD,9052290.02
2011-08-01,MD,3915360.44
2011-09-01,MD,2819336.44
2011-10-01,MD,1163571.87
2011-11-01,MD,969831.22
2011-12-01,MD,1418241.78
2007-01-01,ME,4584435.0
2007-02-01,ME,3875018.0
2007-03-01,ME,3901183.0
2007-04-01,ME,3496275.0
2007-05-01,ME,3225048.0
2007-06-01,ME,3893452.0
2007-07-01,ME,5623043.0
2007-08-01,ME,5653046.0
2007-09-01,ME,3456650.0
2007-10-01,ME,2700124.0
2007-11-01,ME,3465034.0
2007-12-01,ME,4748748.0
2008-01-01,ME,4287847.0
2008-02-01,ME,3141916.0
2008-03-01,ME,3464874.0
2008-04-01,ME,4636635.0
2008-05-01,ME,4673881.0
2008-06-01,ME,3722646.0
2008-07-01,ME,5433704.0
2008-08-01,ME,4229053.0
2008-09-01,ME,5045934.0
2008-10-01,ME,4607123.0
2008-11-01,ME,5454237.0
2008-12-01,ME,4974452.0
2009-01-01,ME,4541581.0
2009-02-01,ME,3942536.0
2009-03-01,ME,4317383.0
2009-04-01,ME,3336666.0
2009-05-01,ME,3130262.0
2009-06-01,ME,4515321.0
2009-07-01,ME,4776530.0
2009-08-01,ME,5039440.0
2009-09-01,ME,4292136.0
2009-10-01,ME,5311257.0
2009-11-01,ME,4841603.0
2009-12-01,ME,5242288.0
2010-01-01,ME,4854553.0
2010-02-01,ME,3933291.0
2010-03-01,ME,3308564.0
2010-04-01,ME,3110419.0
2010-05-01,ME,4507397.0
2010-06-01,ME,5544755.0
2010-07-01,ME,6637776.0
2010-08-01,ME,6502498.0
2010-09-01,ME,5774893.0
2010-10-01,ME,5003744.0
2010-11-01,ME,4485286.0
2010-12-01,ME,5152045.0
2011-01-01,ME,4331097.0
2011-02-01,ME,2948260.0
2011-03-01,ME,2738168.0
2011-04-01,ME,3930888.0
2011-05-01,ME,4259783.0
2011-06-01,ME,4088514.0
2011-07-01,ME,5442469.0
2011-08-01,ME,4949617.0
2011-09-01,ME,4223870.0
2011-10-01,ME,3860198.0
2011-11-01,ME,3942426.0
2011-12-01,ME,4970610.0
2007-01-01,MI,9661819.25
2007-02-01,MI,12621498.94
2007-03-01,MI,9385797.14
2007-04-01,MI,8900061.78
2007-05-01,MI,10504357.31
2007-06-01,MI,13115004.88
2007-07-01,MI,12748122.9
2007-08-01,MI,20463915.74
2007-09-01,MI,11684261.18
2007-10-01,MI,11994147.65
2007-11-01,MI,8540041.07
2007-12-01,MI,10792363.71
2008-01-01,MI,11453241.08
2008-02-01,MI,9208528.01
2008-03-01,MI,10673882.34
2008-04-01,MI,6649989.44
2008-05-01,MI,6087085.59
2008-06-01,MI,12237612.61
2008-07-01,MI,14085061.96
2008-08-01,MI,12908443.61
2008-09-01,MI,8376013.79
2008-10-01,MI,6267373.22
2008-11-01,MI,6715079.68
2008-12-01,MI,8209775.31
2009-01-01,MI,10510086.82
2009-02-01,MI,8157976.27
2009-03-01,MI,8933620.39
2009-04-01,MI,6321767.65
2009-05-01,MI,5544784.83
2009-06-01,MI,9005862.02
2009-07-01,MI,7317914.29
2009-08-01,MI,13002734.2
2009-09-01,MI,10233043.41
2009-10-01,MI,9575234.84
2009-11-01,MI,6813042.27
2009-12-01,MI,7032474.58
2010-01-01,MI,9663094.26
2010-02-01,MI,6553615.39
2010-03-01,MI,6557597.03
2010-04-01,MI,7077189.65
2010-05-01,MI,10740503.57
2010-06-01,MI,14660196.53
2010-07-01,MI,20710074.39
2010-08-01,MI,20183278.71
2010-09-01,MI,8018078.83
2010-10-01,MI,8790715.99
2010-11-01,MI,7573689.75
2010-12-01,MI,11974583.97
2011-01-01,MI,11295590.9
2011-02-01,MI,8599274.84
2011-03-01,MI,9829000.34
2011-04-01,MI,7773452.47
2011-05-01,MI,9845061.29
2011-06-01,MI,10590530.49
2011-07-01,MI,22387893.07
2011-08-01,MI,14957473.64
2011-09-01,MI,7329926.98
2011-10-01,MI,8340428.58
2011-11-01,MI,10124092.03
2011-12-01,MI,11737473.37
2007-01-01,MN,4137810.19
2007-02-01,MN,5783287.99
2007-03-01,MN,4109445.44
2007-04-01,MN,4063648.24
2007-05-01,MN,2994708.35
2007-06-01,MN,4592362.31
